month_end,Size_Quintile1,Size_Quintile2,Size_Quintile3,Size_Quintile4,Size_Quintile5,BM_Quintile1,BM_Quintile2,BM_Quintile3,BM_Quintile4,BM_Quintile5,ProfitGPM_Quintile1,ProfitGPM_Quintile2,ProfitGPM_Quintile3,ProfitGPM_Quintile4,ProfitGPM_Quintile5,AssetGrowth_Quintile1,AssetGrowth_Quintile2,AssetGrowth_Quintile3,AssetGrowth_Quintile4,AssetGrowth_Quintile5,SalesGrowth_Quintile1,SalesGrowth_Quintile2,SalesGrowth_Quintile3,SalesGrowth_Quintile4,SalesGrowth_Quintile5,EVtoEBITDA_Quintile1,EVtoEBITDA_Quintile2,EVtoEBITDA_Quintile3,EVtoEBITDA_Quintile4,EVtoEBITDA_Quintile5,ROE_Quintile1,ROE_Quintile2,ROE_Quintile3,ROE_Quintile4,ROE_Quintile5,ROA_Quintile1,ROA_Quintile2,ROA_Quintile3,ROA_Quintile4,ROA_Quintile5,PS_Quintile1,PS_Quintile2,PS_Quintile3,PS_Quintile4,PS_Quintile5,EVSales_Quintile1,EVSales_Quintile2,EVSales_Quintile3,EVSales_Quintile4,EVSales_Quintile5,FCFYield_Quintile1,FCFYield_Quintile2,FCFYield_Quintile3,FCFYield_Quintile4,FCFYield_Quintile5,EPSGrowth_Quintile1,EPSGrowth_Quintile2,EPSGrowth_Quintile3,EPSGrowth_Quintile4,EPSGrowth_Quintile5,OCFGrowth_Quintile1,OCFGrowth_Quintile2,OCFGrowth_Quintile3,OCFGrowth_Quintile4,OCFGrowth_Quintile5,NetMargin_Quintile1,NetMargin_Quintile2,NetMargin_Quintile3,NetMargin_Quintile4,NetMargin_Quintile5,OpMargin_Quintile1,OpMargin_Quintile2,OpMargin_Quintile3,OpMargin_Quintile4,OpMargin_Quintile5,EBITDAMargin_Quintile1,EBITDAMargin_Quintile2,EBITDAMargin_Quintile3,EBITDAMargin_Quintile4,EBITDAMargin_Quintile5,DebtEquity_Quintile1,DebtEquity_Quintile2,DebtEquity_Quintile3,DebtEquity_Quintile4,DebtEquity_Quintile5,CurrentRatio_Quintile1,CurrentRatio_Quintile2,CurrentRatio_Quintile3,CurrentRatio_Quintile4,CurrentRatio_Quintile5,EarnYield_Quintile1,EarnYield_Quintile2,EarnYield_Quintile3,EarnYield_Quintile4,EarnYield_Quintile5,ROIC_Quintile1,ROIC_Quintile2,ROIC_Quintile3,ROIC_Quintile4,ROIC_Quintile5
2016-03-31,0.09401516718039525,0.10353971285907226,0.07515991463607397,0.05442598203166873,0.06444163330372307,0.06072663159443748,0.0635197062297898,0.08614357155324526,0.06278139331821699,0.05551680960466541,0.06292807875462665,0.09498003968582919,0.07079423607104379,0.07083250123189411,0.04939084140125047,0.04740893812897064,0.061377810088810957,0.08127670380560449,0.07291235929095247,0.0719435834169228,0.07326592480051144,0.0614462076529442,0.07272647457589713,0.0440722327389598,0.06897152613269067,0.06373011561975098,0.0900219455930589,0.07017153994784936,0.06606766112651118,0.06091945881734218,0.059940134538684145,0.05603614007923654,0.06622782712616984,0.07107883804306009,0.09316663955063303,0.0737445177404223,0.059535692544039724,0.06958536190431577,0.0627969855310959,0.08641085409254592,0.04920975278412351,0.0897956266572531,0.05204621366279023,0.07210110157118549,0.054619329133675905,0.046494488786107124,0.09084915612042396,0.043605610421589516,0.07656649377153073,0.05525811077080232,0.05658648627930722,0.06923343796639793,0.08662533641882121,0.05956759449677936,0.08036418185266242,0.04921355653089836,0.09708661614186335,0.07030367838230794,0.06181622690964385,0.09067816961817303,0.06759712041299575,0.08057186940891699,0.06606090890170166,0.06743283926688812,0.08092721065367177,0.06822405131284462,0.0566143760067091,0.059759506633993875,0.07798125554186622,0.07876466330174385,0.05998321706116237,0.0593362745393718,0.07192996349472627,0.06900206345898979,0.08598498938036406,0.059261919885724636,0.07167121214280477,0.03683157274905624,0.07039560638730832,0.09204155244342975,0.06391385265715759,0.06350743427711941,0.0817281604743262,0.07327479076271744,0.06618388562819548,0.08974402435450128,0.058492013642189714,0.09744159976480819,0.07357973909105503,0.06314946197304783,0.07233025177391202,0.05519444306101434,0.06656735823934799,0.07313685830903595,0.09078403578532133,0.06944575590308562,0.06426148548544727,0.06185936179331442,0.06691646320476785,0.10576098323031276
2016-04-30,0.012754710293102722,-0.034376196024961614,-0.005063076823527524,-0.006412493726854575,-0.02614508188905386,0.03463061127573547,-0.000851847450171982,-0.07928417852058067,-0.013601330613691382,-0.01365037458038769,-0.028880568277719166,-0.03568164334305125,-0.005974967580282126,-0.06267507620047381,0.019179848066748783,0.05689301959283166,-0.005773074678768901,-0.04958840908090422,-0.05969231526598547,-0.02942100861567527,-0.04843989169451708,0.0064627173492897046,-0.027090087021689153,-0.023161583872769977,-0.05533547888267151,0.0014783278398347122,-0.06921752442416207,-0.009936712678449136,-0.06182408612348396,0.0537140440779821,-0.013287872537879662,-0.010280919957441986,0.039342523953932326,-0.051677034729942686,-0.08043873554100701,0.00839858601198464,0.03737713138724981,-0.04845505765994185,0.005272079435726411,-0.0704007523353143,-0.0243393468162953,0.019494624845471792,-0.0730908185673001,-0.061834653451532884,0.0277424422874734,-0.02352363203212188,-0.03951241897909476,-0.011187355113813535,-0.062355318219274876,0.02782968499376436,0.0601530698976467,-0.0036447237219774248,-0.04185240433680112,-0.0713948206799214,-0.052498513066715234,-0.08740390158450713,-0.0515505617205456,0.003202621473236661,0.01387395416841874,-0.04649068061397146,-0.030149634235336564,0.019214191933430692,-0.011740431291087676,-0.05817610273540532,-0.050457549933378226,0.009826806330428223,0.016522120244917886,-0.006304826637865294,-0.04615380569510129,-0.05815784261183639,0.00643408812588948,0.023749145190905055,-0.00690379052865236,-0.046177659259514475,-0.05993983844072028,-0.015814391759531927,0.05202683180076742,-0.014937337409100608,-0.07891322355574218,0.0015862631395533746,0.031504825465932744,-0.05957020771481962,-0.05313754778048166,0.004054353707675552,-0.001776532281348865,-0.010197117915687394,-0.03828894013074445,-0.0023308331810680603,-0.053231424898078444,-0.03315931995879295,0.016647545040075373,0.034938408990231797,-0.05920974814803527,0.0050791509487961755,-0.07331659810156561,-0.013504205267729271,0.039855948358546514,-0.007891463341493732,-0.019471408919280647,-0.0832745241674684
2016-05-31,0.05075475247698852,0.020773703018373262,0.02637446426139967,0.033943532793153146,0.04460032442286191,0.04197437219736146,-0.002764354727790877,0.05512121109106591,0.050819360702932304,0.05445390892560082,0.028780150740319456,0.05887056862722053,0.025848037774692134,0.0545877166395471,0.016845755546925596,0.0413451528817267,0.041031461195564806,0.0525869577708028,0.0362462771255053,0.03482464683974138,0.061285419089420805,0.03738413147126389,0.022565857263785485,0.025786775256236804,0.04803425764413104,0.026170735020384583,0.05226442986585014,0.014554051398453534,0.05275420609679197,0.023659817688866092,0.02546376813110973,0.044887926465345514,0.05401615562980947,0.038477104872399394,0.032338791344242945,0.03318680659884202,0.06555978802361091,0.015686682653406225,0.05110674617555909,0.044413410935375354,0.029432833043689374,0.058911229379005635,0.03159827335200616,0.0489212435725357,0.016206862570451737,0.029602728608817123,0.05877430473078709,0.027781247466862103,0.04948585715858374,0.015263014302671237,0.06995592590609642,0.012266437372127504,0.047758110710815725,0.049386232353939734,0.03272265025746821,0.04849997231827696,0.04306864760225825,0.04201669646741213,0.03721719869764274,0.0504639648645399,0.04617739626145652,0.05664063551383672,0.014515853033416175,0.043465319080235224,0.05079213559289944,0.03236803150010137,0.04939806196051951,0.021534001467362524,0.03581629995728658,0.049300609310101454,0.0387716052290005,0.05714008669535286,0.01283776785060809,0.04942065512863415,0.03698035138744923,0.038991914872233656,0.03275244356797708,0.012969522587581614,0.05702249642349256,0.03677844137448927,0.009717751564921153,0.05832998683763687,0.06088048930869506,0.034247933049324206,-0.011247802730140928,0.02640600933291003,0.04634530873569495,0.03551236435319257,0.05663895974151528,0.043095804098060304,0.03318680659884202,0.03710052669851683,0.05038969356869301,0.029480059229119098,0.046703677438564996,0.03836081007628819,0.06490418140492994,0.03387032881794285,0.04188193922157989,0.04092792732053196
2016-06-30,0.0029180936452846765,-0.002655683644542453,0.007701718599400314,-0.0159155076339602,-0.019072955742066272,0.005573215518283417,-0.024953393905515372,-0.03865495453759195,-0.0048002338175096165,0.01706173785761143,0.004171844014338941,-0.011368961017748765,0.027963786670373848,-0.0391682574217526,-0.02684854393634362,-0.013381146611859566,-0.0029428190551154068,-0.03428703032408406,-0.019660251982319243,-0.014786618285932316,-0.020788844901077578,-0.023087877799356196,-0.016095477001209092,0.00847569666838909,-0.02101497040479624,-0.004872069684564252,-0.010992828832953494,0.0020737006804656915,-0.0304530060245599,-0.024838229409856714,-0.0313534312246873,0.015947769596372445,-0.035038937266001234,-0.010479688144433317,-0.007563249609615543,-0.03430946845814315,0.009313301893163385,0.019051060129689535,-0.01632127414802158,-0.04245838915968775,0.025833462115858873,-0.007838617052792958,-0.00015432860393581408,-0.04250794638250042,-0.02819436375971622,0.029085710126637215,-0.00949954826222358,0.008296862417851459,-0.04358207183842228,-0.02819436375971622,-0.004465828852462517,0.000629398116398682,-0.047575348645779496,-0.023639014590960086,-0.005971039739664297,0.01788655361207143,-0.02436949485624058,-0.04001635913797761,-0.010612200472691397,0.008817386848355015,0.001873861464604954,-0.009823747331676168,0.0007433294429925836,-0.04437105780810496,-0.012945962301907084,-0.03356818163555831,0.012032014828868844,0.030704141240688133,-0.010529473370784092,-0.04019960406905428,-0.03507462817284195,0.006368904583295815,0.022345807658524803,-0.030516356861401008,-0.03174330497064905,0.003435058764176534,0.010208356369119364,0.0004033824813981454,-0.03908103445131244,-0.00363918277428933,-0.017639683654806317,-0.053558472348904124,-0.01100539464013162,-0.0037679753767494405,0.0046409778243216215,0.03178566948461764,-0.010662855609516353,-0.012744390977710438,-0.025489533352924032,-0.048024973205991826,-0.03055430858675302,-0.01631090727189267,-0.0324660229169114,0.017729218106433294,-0.014285247995871792,-0.029009760725107962,0.018249065276995324,0.007445447269557011,-0.0415630409932689,-0.019513062592262428
2016-07-31,0.11831539812684776,0.05713544287622195,0.06668967711927759,0.04226516146165399,0.0754915853284173,0.053797972479825415,0.04963911333454182,0.1013352272195765,0.04701326733615399,0.042542713759038765,0.03942958213159796,0.05341835866135921,0.06177675895124344,0.10439540787422534,0.062177126626531035,0.04328549340536616,0.05457618089291212,0.10307871007786525,0.056275487269185624,0.07241873589038039,0.0540266319875593,0.09849587763984906,0.07986987191423801,0.041070366064390205,0.0798387562011629,0.02073107609566488,0.046615215954242346,0.07133672026580076,0.09281904055765619,0.07871367343447518,0.09426664480661563,0.013384192701819857,0.09000012271182106,0.08191020541120031,0.01923011159367628,0.08940871786466713,0.010725406028414574,0.0643599600250966,0.09893700291773921,0.05879977064674167,0.03999760634792556,0.041116014265119856,0.06415734086647006,0.09607736696703288,0.08406037325087722,0.04218009301102489,0.04053238829045639,0.06257259486140947,0.09678742304050887,0.08406037325087722,0.07395617353450575,0.051248360576959605,0.09413635150817212,0.07716936775073538,0.04823304577771615,0.07118894993887351,0.08429303072599116,0.052563344908583505,0.08069749202531336,0.038729114638009224,0.06846906680915314,0.06492141893968925,0.06155433006621133,0.1052038748982718,0.04716002702932867,0.08774114938584102,0.03465272000742837,0.03341930097312954,0.07261775012005912,0.09397324966266345,0.09355385008231337,0.03483506499025979,0.07566838738516064,0.05907399374820626,0.0940683508225832,0.05576836531057705,0.030889872319228788,0.07337697228352631,0.08829730886770298,0.0752062841621605,0.07035465678765805,0.10754695973624413,0.059227185047790565,0.075902402822467,0.0408839503595826,0.019372129098419892,0.05261403311682497,0.03804709707647414,0.10802807522558058,0.10489780752885561,0.08658626762441196,0.06436744317673779,0.09428893712351953,0.048130127504159986,0.05840733071884594,0.09153455390344241,0.016387918197556712,0.06366310333353863,0.10612377987255653,0.04173636822309013
2016-08-31,0.04185679238501832,0.046176087471390063,0.012038345314389427,0.007634643802364988,0.004168991116909711,-0.00043225515376072804,0.010446815368620441,0.00632146943967655,0.006585688182046402,0.017674017213420476,-0.010384068291979194,0.01599319599375162,0.016251245888845325,0.0031511474504861904,0.004116174080923929,0.02982382742773253,0.002734924575101732,0.0005271966099351194,0.005108088768929714,0.014232234198868531,0.008857108997903452,0.0077254955297572986,0.0026664164683631256,0.013812059574342958,0.011643065872108841,0.0054790415356585015,-0.0018164891750113072,0.009376419253034366,0.002099159981014292,0.021466699016906978,0.03162921217211034,0.02488446443852581,0.0012592030282045483,0.007100760753398272,5.853504547090652e-05,0.044033053386374546,-0.000982327686971725,0.013745119976211943,0.0012542004477223189,0.007042304200867385,-0.009910769476044199,0.0028280577152229184,0.014707734059842747,0.006739753260064819,0.01132675894225734,-0.007537080651167283,0.008010105881381029,0.006798796296024956,0.008272356606920385,0.012473796577490934,0.022430482515254025,0.00923014960174805,0.0015797200602993126,0.009550787732552232,-0.002128323343421984,0.022038068911944837,0.0030010896323504383,-0.003212207759165147,0.006050260107055515,0.01734968926206467,0.044407440070313095,0.01380131699713548,0.0015110728016978028,-0.001494987518202622,0.007064452872419241,0.04315599103473302,-0.0002563890192629813,-0.0038492082713283164,0.01668973392292308,0.0022692898037344413,0.050488761528481224,0.007621847237227568,0.0017810745322846214,0.011296063455439482,0.0014288509308704345,-0.012369314209307036,0.023357092871250016,-0.0020852009398517135,0.007929282314960682,0.007447962357739831,0.0028853898639884766,0.00665012511149978,0.016058917866577933,0.008695705743970831,-0.01260616041862205,-0.009664265733433638,0.006607599284713248,0.021609371205739497,0.029437355756382854,-0.0007851861926642547,0.04308021744059667,0.013832775090804248,0.005936203743833962,-0.001945255637359613,0.004407139586955832,0.04609138899580613,0.007344597422859337,0.01805166122061533,-3.9326600051035894e-05,0.0020867031641548677
2016-09-30,0.014613005636868058,0.05242596851335901,0.01744452158678869,0.010230290714387314,0.018096208211403005,0.03807939899997849,0.018475227458141355,0.026797976072189193,0.01385887888142133,0.02340637501126548,0.0072195692557705665,0.03753496864747514,0.040650979814440026,0.01093635850037183,0.016688518481699256,0.005618527700508646,0.02691644239777918,0.01955410292055999,0.01567247509553361,0.03072526224603601,0.03303360391210344,0.004214615150736931,0.024033916088140993,0.025602190686772736,0.022650094876543705,0.020450603360085813,0.03000675160777572,0.02120452224041286,0.011572252074878457,0.03778481125332298,0.014813518471186535,0.023240649427577413,0.01262137266051657,0.03705604391596424,0.005563906902333314,0.015186162586513856,0.017537813976890682,0.02613912396722114,0.027385919546634132,0.008253723266454897,0.006294026522171377,0.03328399875812672,0.03656813505317151,0.01183807539986204,0.017657120262323286,0.005018327274194407,0.041505057208777806,0.033262940560447256,0.010807967113432015,0.017657120262323286,0.013449479863543223,0.0439189990678819,0.016942412783499318,0.023019341167297445,0.009270385226950065,-0.0005083926527308483,0.026250916398546934,-0.0028058466766637904,0.018665173203972152,0.05360435783092429,0.03594046060878884,0.036331401941422065,0.02012664684964896,-0.0029048534200426233,0.03351322771491775,0.015562120291448827,0.028598736023842383,0.023577661162665058,0.02814266307305924,0.016167638716945442,0.03703150075930617,0.03357754981642228,0.0023188140780632843,0.03562370189623014,0.014669154767126446,0.0016129961990937313,0.026088882924714396,0.019734302623365178,0.02590780897763103,0.016890222765282323,0.0159673424666592,0.015296326835685492,0.037777316460256775,0.009751686827502359,0.01570355231697331,0.0011421223615825076,0.04598011718451072,0.050086317045954426,0.014514653129395202,0.010118152984935338,0.015796741904092887,0.033066483521286716,0.015172042076838964,0.025359153979781703,0.014774146599226944,0.023826358760588164,0.01847718454355421,0.028202367423338256,0.025226058726650274,0.010723171197210304
2016-10-31,-0.07236556206511811,-0.02618376993483524,-0.029857755377133196,0.003650712108634683,-0.015947570746396335,-0.0256509129784703,-0.03619328968220843,0.004219443202841706,-0.018553966028154355,-0.011688004050494513,-0.02723584985230333,-0.006587787730349688,-0.019956810608518078,0.0008207931452851526,-0.037821949450464055,-0.024721389238558388,-0.008885999820504392,-0.03246221133189704,-0.017232035529730676,0.002629445655754802,-0.040186095727123804,-0.04318472287536607,0.003325667023338438,-0.01475604247352293,-0.015571038056575547,-0.02356433110167485,-0.033946189849935644,-0.022109813358664753,0.007453271830306347,-0.018761991960094357,-0.039544560298925904,-0.005301850547782394,-0.002994582818044054,-0.04912176029752831,-0.0027543276846909498,-0.041579246901908506,-0.008673406922051543,-0.03636757965322011,-0.005086326687536777,-0.0011897966970419883,-0.015806203013339803,-0.03468323561976501,-0.021890729157180155,0.006816133063728323,-0.01631901805093538,-0.013769964979640238,-0.04310108697089182,-0.014965389532381856,0.006543986604359591,-0.01631901805093538,0.005151546132971567,-0.02845438375591088,-0.025381543812057074,-0.006539541375261712,-0.012331749548801266,-0.03569575369622962,-0.024816652194820175,-0.022222053902043248,0.0031891886641686002,-0.0006709294464082783,0.008209018101357657,-0.051475430069415164,0.003714025070284291,-0.017633640765848644,-0.01964104138548675,-0.03334536786420044,-0.015929623713303215,-0.03466041703245545,-0.019347241267915982,-0.0006277228226275406,-0.05542856005625192,-0.019120097996747853,-0.016606345485848203,-0.01812871889081855,-0.0011681758440550355,-0.05118934049427407,-0.029585079344452217,-0.02636159915565154,-0.0036036708001777797,-0.007489959672236078,0.007681095240612976,-0.02184571932045605,-0.025078845364787185,-0.012807262355453868,-0.024530050782712712,-0.022513795498053452,-0.015690417606790824,-0.04615270096458343,0.0014212659619739672,-0.0060863596438782575,-0.03611929627803547,-0.01100942629090502,0.0019091010380665554,-0.012129523411706039,-0.037677098615309185,-0.04969496279285523,-0.008866969252802595,-0.04404369438464246,-0.0033450524076029924,-0.00948333471472493
2016-11-30,0.05886065181696819,0.05188844590901573,0.05248689615812287,0.027421529605889863,-0.021713121414899873,-0.025047926650978315,0.017030967545592145,-0.013594646160234303,-0.0034156118356470175,-0.008098678240639652,0.04028086319053624,-0.01967950964038537,0.03219193207901236,-0.01642496225868803,-0.02758629946683499,0.008683878665554893,0.03199951863322879,0.01723452867053517,-0.017603382055595793,-0.024747736773934974,-0.0038493232459992366,0.022350523401813288,-0.02032188561946923,-0.015898307858378688,0.03665727212833428,0.021057077516358474,0.013714741221840366,0.014191576812630337,-0.012304938673839094,-0.05145213904209165,0.014248803590300181,-0.026805728915537487,-0.011587126094849074,-0.008769913763196132,0.005642615676818918,0.014248803590300181,-0.022902689520993832,0.033863498578304944,-0.019618311041873837,0.003710395586773104,0.026472872927075113,0.032069442375696554,-0.014808760451292903,-0.014422704077731125,-0.04806159471841327,0.0400885302019925,-0.0008325666304149118,-0.0035372243539228227,-0.012548433071540115,-0.048679587679586654,0.0288627173719353,-0.03003419307037824,-0.013194763156279687,0.019601697739831572,-0.0056764594022669845,-0.014057313695261553,0.00679325330640749,-0.027556302249441805,0.034235379545152565,0.021617818608648372,-0.007713542074405902,0.04443907286948067,-0.03798309803751638,-0.011726178620185214,0.08300044851830204,0.021906657146837375,-0.009200555879792776,0.02977691484171341,-0.00942559062601215,-0.01899415726030533,-0.02334970951699968,0.019749089890100966,0.014241994044503863,-0.01724761468896423,-0.0029367228746786027,0.008219899737790137,-0.01539747604684397,0.029518355374490796,-0.01218547283514243,-0.014320660220781538,-0.044344650413096334,0.019364279721580637,-0.013969166466056126,0.03404029266281992,0.004801532350449346,0.022371072844020814,-0.020286068560724835,0.017762171314750386,0.006750071751916116,-0.009787876624081194,0.01827261979019106,-0.02257466969872157,-0.037975530613936104,0.016860337734879043,0.009814948817600762,0.033011801129356165,-0.03128800865333017,0.02401969061394315,-0.01967001076306297,0.0071099288283521765
2016-12-31,-0.008992227293439499,-0.013804943230193673,0.0004861810797763071,0.040228627970547506,0.014502172106367428,0.005101162034416237,-0.011483798157507216,0.025609308566479437,0.006316015275886601,0.036715918144333455,0.024223843904139394,0.028422907253347566,0.012257007589027634,0.021256658153179966,-0.02011100597462425,0.034418799152747516,0.026140264453857583,-0.004275862069130317,0.022385461928226085,0.007867168888146606,0.005758633942383054,0.014721647737356324,0.018185829552493503,0.011774489444895812,0.03792554572483237,0.003338015558753262,0.022168764549757435,0.0038484401085726845,0.030087539586137673,-0.00821365562839731,0.0022199730344263746,0.027072315936689094,0.012189032816409463,0.017745253771708443,0.010354713197081375,0.0022199730344263746,0.029144048466389603,0.0026711159581589757,0.026927857252418502,-0.015639699780893628,0.023426798374353706,0.026564883993128514,0.015495413450972141,0.02469233714049009,-0.030627522859524425,0.02023645542313498,0.014618881541980346,0.023036441530695045,0.025493523922366295,-0.03137213419055089,0.006988266880232933,0.004054243890812466,0.009489037066899776,0.01565483417424877,0.0321007268213994,0.010549206861241034,-0.0026886722254195463,0.00488651039240442,0.0356515760427471,0.03774284649496274,0.009156949009713493,0.012655353665015164,0.0004096057924958051,0.03255981087321045,0.04525209030960906,0.0006766944126817363,0.011877807829036986,0.029819342479351307,0.025771624062497875,0.009858997733903791,0.004701280549988055,0.017267096075300324,0.024294506401451293,0.02378696255445627,0.007416655708826254,-0.00683485634239238,0.012254837526313095,0.024948418640327475,0.026872484937079232,0.00642646166990888,0.005581525006434944,0.005997615549477337,0.025638174989468108,0.021621512480888935,0.025834421423173215,0.01805103212046253,0.02982418445297326,0.006595118721169326,0.01239366205024131,0.01741641335879466,0.0022199730344263746,0.00823410305945214,0.015113097981645339,0.02422386944129148,0.009849495514292032,-0.010600934350440199,0.030883059312896165,0.0005277231157516894,0.02788252631708795,-0.013779764657536973
2017-01-31,0.05768503344624301,0.09008220780813699,0.056098797310570464,0.046157259569262234,0.04241128638554678,0.076108454070819,0.08136907500752974,0.038027662899479224,0.0103208545987393,0.05088190343715878,0.02602201137903712,0.05328803853009107,0.05283503384401215,0.02475760115597745,0.08834438046638876,0.02121834016926559,0.028088819537231344,0.05015236847513843,0.032185217524688,0.09005281233307136,-0.0078092944256108335,0.04812256199204986,0.031383495343993595,0.08673463751661255,0.04435538574728373,0.0812971661793476,0.04531369253848812,0.01450761637527606,0.038223043018381496,0.08803594712619359,0.09390711833940547,0.05037363997492927,0.050639298567029783,0.043073300282475434,0.023942559123819214,0.09390711833940547,0.0734619346266391,0.019216598055149157,0.03614613743103084,0.0628152797475323,0.010121939150039817,0.04021664959107857,0.036013759374153485,0.04337638840143911,0.10999369609176521,0.009883560177294914,0.05195140335663401,0.025941494381692045,0.04324248029894515,0.1100067614543127,0.10005229366503601,0.0850204761230259,0.021973925003945436,0.03655854515683854,0.04169489320999995,0.027718258626972483,0.03531437817399802,0.052913904268318816,0.055757437207216154,0.04691015244155972,0.006933023569319595,0.05887952473768731,0.05805137858140719,0.0481033336632004,0.0721347298696629,0.09390711833940547,0.06379819281225751,0.0004267173801790167,0.04078882926650553,0.049993671956485894,0.09961066664851793,0.036150436053302946,-0.024030528550152957,0.04172740985303212,0.06522605103857686,0.07154769629188482,0.04809303404070815,0.014503502885329245,0.044063934672211494,0.05619630532648626,0.055950789744686175,0.0002282221444203968,0.04451120777738306,0.08220561304282502,0.040097638463004064,0.03134706503891881,0.056334881844399796,0.0007135843535068204,0.05905654643408645,0.03699399743391056,0.09390711833940547,0.055580493850424253,0.05110482676658634,0.03316590123674274,0.037277339199242726,0.09496583136968856,0.05425188385196043,0.040550683022333764,0.03357398874252871,0.06900587411607172
2017-02-28,0.0980884873771724,0.04309810869137226,0.03818265207931037,0.02577984371568205,0.043768512817081946,0.03747715655446906,0.009768412295930451,0.07903927194470965,0.030500088349287642,0.03703724275724847,0.03273902004885171,0.06693564038110363,0.02899558710301401,0.024618996017229108,0.05145440786380372,0.026021311435023845,0.05640700026059201,0.06597228330996084,0.026058999026683027,0.0321070126751228,0.06810793923433281,0.032950968413402976,0.03265524311865984,0.03137373862452478,0.04989544883344067,0.0893498699517701,0.03252786029922932,0.030465436738346684,0.03508905373046909,0.0371035668228006,0.035245238917945815,0.03196029592996703,0.039931261560370405,0.041839051987150114,0.04820078197269087,0.020874270646862633,0.0301815163669058,0.05587617884058749,0.026795015317448555,0.06670831809548533,0.04191568584596045,0.05728735659570019,0.04012695530782684,0.027064956024220873,0.04202723994170518,0.03459216706021018,0.06806521465330131,0.040596106557979995,0.02699020192034989,0.041885070964989106,0.0354154827581251,0.028366909207861314,0.02787529098157515,0.0424223354717629,0.06280397646237053,0.056174220720308206,0.03580772517190466,0.02289635948927797,0.04479299187960639,0.0656241633069021,0.02867703355169628,0.02632563626569827,0.05959863911053602,0.062122098307229284,0.02739203481744774,0.0314802625559538,0.04104672639735124,0.041775195683242346,0.03935032096848709,0.04775637078131747,0.03960420253232472,0.03612777231192464,0.04854295964320748,0.02990379724824728,0.05809098875716778,0.052226357361877744,0.03776396058384651,0.03419290025370699,0.05758689784947136,0.022057010612593388,0.03389392851019958,0.030870201874480637,0.07862827236247312,0.020769393927026182,0.024803866355391856,0.028769130438528318,0.084224909809087,0.011950579609824836,0.015086290895174628,0.04861953808759721,0.026480485036178954,0.03413856651953268,0.038746568540230564,0.02106344280358271,0.07490391257428024,0.029157183276904263,0.027714744518061444,0.05221620814598441,0.026408020033425045,0.06686503865086087
2017-03-31,0.02422328185038627,0.006655719493801483,0.03210862074030065,0.028311127130183297,0.018475490752581453,0.02589694375495161,0.03404123791450276,0.03921490949012164,0.0017816329046027556,0.01001403962476677,0.012499983598385209,0.038337659400319656,0.010196588403468808,0.020884555918768345,0.013609536526013518,0.016037894381121527,0.0025318641256546464,0.007692100956392108,0.026319802153319586,0.04268946802915654,0.01588554668300325,0.016565914898346187,-0.008939195947082727,0.021449998959759884,0.024715081461954516,0.03283218527499638,0.006587100870682375,0.012051410867990636,0.02404790593590669,0.04702021134529815,0.004014550842396174,0.019514250221344415,0.012316726435762973,0.025378583458352064,0.029468314163958252,-0.003253384654976781,0.03867102012032592,0.0018410437106289462,0.012557958789072425,0.03989862256162875,0.017479957519636016,0.027055090739324723,0.0061637293061087995,0.01252263166589135,0.04392616434084079,0.030306783881860096,0.025320686535401652,0.005438486584043047,0.010286992813161238,0.04593813820243732,0.01940916352161596,0.023151794237706545,0.022955943121391518,0.014432096424949902,0.02005732490308783,0.01459646903587799,-0.0009126305382165558,0.009598029729170785,0.03438523798229546,0.04492524210985402,0.023954309315273682,0.009146396352763302,0.02206280947744576,0.015310022255317622,0.0336895215299398,0.017995078670014132,0.0258870959652355,0.012447184150890815,0.0060900627945869,0.0351021181698567,0.021699626341392393,0.024808196642397338,0.009005226631372308,0.011478192812264086,0.03351076740445378,-0.0032461493708214623,0.03536984748347357,0.01848311582051828,0.02038082112178584,0.021500965872631717,0.01731052060466103,0.01946284157432135,0.026921963028909823,0.022563345939395206,0.008534083551398699,0.014596590060964832,0.03162624358272426,0.017717106229907575,0.035949933762930875,0.0027484805057196686,0.012745784725275962,0.03765159916051759,0.017521406998872797,0.015536334939528452,0.021495656063351798,0.01078591018524649,0.015923033117350098,0.005166851796046521,0.018708463978229506,0.03982911895790749
